ECO,29.70,41.00,929,0,0.561
ECO,29.50,40.00,929,0,0.440
ECO,29.90,40.00,930,0,0.562
ECO,29.60,41.00,932,0,0.558
ECO,29.90,40.00,928,0,0.559
ECO,29.30,40.00,930,0,0.544
ECO,29.60,41.00,926,0,0.574
ECO,29.20,40.00,930,0,0.544
ECO,29.70,41.00,930,0,0.581
ECO,29.60,41.00,928,0,0.542
ECO,29.20,41.00,926,0,0.562
ECO,29.30,41.00,926,0,0.555
ECO,29.80,41.00,927,0,0.545
ECO,29.10,41.00,926,0,0.552
ECO,29.70,41.00,925,0,0.543
ECO,29.70,41.00,925,0,0.544
ECO,29.60,41.00,926,0,0.537
ECO,29.60,41.00,923,0,0.589
ECO,29.80,41.00,926,0,0.541
ECO,29.40,41.00,922,0,0.585
ECO,29.20,41.00,923,0,0.492
ECO,29.50,41.00,922,0,0.546
ECO,29.20,41.00,921,0,0.572
ECO,29.90,41.00,921,0,0.448
ECO,29.80,41.00,919,0,0.541
ECO,29.30,41.00,919,0,0.556
ECO,29.40,41.00,917,0,0.536
ECO,29.60,41.00,917,0,0.535
ECO,29.10,41.00,914,0,0.451
ECO,28.60,41.00,347,0,0.00
ECO,28.40,41.00,357,0,0.00
ECO,28.30,41.00,351,0,0.00
ECO,28.40,41.00,360,0,0.10
ECO,28.50,41.00,377,0,0.00
ECO,28.50,41.00,383,0,0.00
ECO,28.40,41.00,385,0,0.00
ECO,28.90,41.00,408,0,0.00
ECO,28.40,41.00,425,0,0.00
ECO,28.40,41.00,432,0,0.00
ECO,28.00,41.00,435,0,0.00
ECO,28.70,41.00,457,0,0.00
ECO,28.20,41.00,464,0,0.00
ECO,28.80,41.00,485,0,0.00
ECO,28.30,41.00,497,0,0.00
ECO,28.30,41.00,531,0,0.00
ECO,28.80,41.00,592,0,0.20
ECO,28.40,41.00,623,0,0.00
ECO,28.00,41.00,602,0,0.00
ECO,28.20,41.00,609,0,0.00
ECO,28.00,41.00,640,0,0.00
ECO,28.80,41.00,656,0,0.00
ECO,28.80,41.00,678,0,0.00
ECO,28.60,41.00,687,0,0.00
ECO,28.70,41.00,707,0,0.00
ECO,28.10,41.00,741,0,0.00
ECO,28.30,41.00,752,0,0.00
ECO,28.40,41.00,778,0,0.00
ECO,28.60,41.00,801,0,0.10
ECO,28.20,41.00,816,0,0.10
ECO,28.00,41.00,829,0,0.00
ECO,28.30,41.00,890,0,0.00
ECO,28.70,41.00,882,0,0.00
ECO,28.00,41.00,930,0,0.00
ECO,28.50,41.00,961,0,0.10
ECO,28.00,41.00,1008,0,0.00
ECO,28.40,41.00,1014,0,0.00
ECO,28.40,41.00,1019,0,0.00
ECO,28.20,41.00,1036,0,0.00
ECO,28.90,41.00,1123,0,0.00
ECO,28.00,41.00,1047,0,0.00
